,Id_house,datetime,Day,Hour,AC Status,temp_C,humidity,FeelsLikeC,primary AC tonnage_12k,primary AC tonnage_18k,primary AC star rating_A,primary AC star rating_B
0,1,2019-05-10 00:00:00,2019-05-10,0,60,-0.5,0.0,-0.8333333333333334,0.0,1.0,0.0,1.0
1,1,2019-05-10 01:00:00,2019-05-10,1,60,-0.6666666666666666,0.08333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
2,1,2019-05-10 02:00:00,2019-05-10,2,60,-0.5,0.16666666666666666,-0.8333333333333334,0.0,1.0,0.0,1.0
3,1,2019-05-10 03:00:00,2019-05-10,3,60,-0.6666666666666666,0.25,-1.0,0.0,1.0,0.0,1.0
4,1,2019-05-10 04:00:00,2019-05-10,4,60,-0.8333333333333334,0.25,-1.0,0.0,1.0,0.0,1.0
5,1,2019-05-10 05:00:00,2019-05-10,5,33,-0.6666666666666666,0.25,-1.0,0.0,1.0,0.0,1.0
6,1,2019-05-10 06:00:00,2019-05-10,6,0,-0.6666666666666666,0.25,-0.8333333333333334,0.0,1.0,0.0,1.0
7,1,2019-05-10 07:00:00,2019-05-10,7,0,-0.3333333333333333,0.0,-0.5,0.0,1.0,0.0,1.0
8,1,2019-05-10 08:00:00,2019-05-10,8,0,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,0.0,1.0,0.0,1.0
9,1,2019-05-10 09:00:00,2019-05-10,9,0,0.16666666666666666,-0.4166666666666667,0.0,0.0,1.0,0.0,1.0
10,1,2019-05-10 10:00:00,2019-05-10,10,0,0.3333333333333333,-0.5,0.16666666666666666,0.0,1.0,0.0,1.0
11,1,2019-05-10 11:00:00,2019-05-10,11,0,0.5,-0.5,0.5,0.0,1.0,0.0,1.0
12,1,2019-05-10 12:00:00,2019-05-10,12,0,0.8333333333333334,-0.5,0.8333333333333334,0.0,1.0,0.0,1.0
13,1,2019-05-10 13:00:00,2019-05-10,13,0,0.6666666666666666,-0.5,0.6666666666666666,0.0,1.0,0.0,1.0
14,1,2019-05-10 14:00:00,2019-05-10,14,0,0.6666666666666666,-0.4166666666666667,0.6666666666666666,0.0,1.0,0.0,1.0
15,1,2019-05-10 15:00:00,2019-05-10,15,0,0.6666666666666666,-0.4166666666666667,0.5,0.0,1.0,0.0,1.0
16,1,2019-05-10 16:00:00,2019-05-10,16,0,0.5,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
17,1,2019-05-10 17:00:00,2019-05-10,17,0,0.3333333333333333,-0.25,0.16666666666666666,0.0,1.0,0.0,1.0
18,1,2019-05-10 18:00:00,2019-05-10,18,0,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,1.0,0.0,1.0
19,1,2019-05-10 19:00:00,2019-05-10,19,0,0.0,-0.08333333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
20,1,2019-05-10 20:00:00,2019-05-10,20,0,-0.16666666666666666,0.08333333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
21,1,2019-05-10 21:00:00,2019-05-10,21,0,-0.3333333333333333,0.25,-0.5,0.0,1.0,0.0,1.0
22,1,2019-05-10 22:00:00,2019-05-10,22,42,-0.3333333333333333,0.3333333333333333,-0.5,0.0,1.0,0.0,1.0
23,1,2019-05-10 23:00:00,2019-05-10,23,60,-0.3333333333333333,0.4166666666666667,-0.5,0.0,1.0,0.0,1.0
24,1,2019-05-11 00:00:00,2019-05-11,0,60,-0.3333333333333333,0.5,-0.5,0.0,1.0,0.0,1.0
25,1,2019-05-11 01:00:00,2019-05-11,1,60,-0.6666666666666666,0.5833333333333334,-0.6666666666666666,0.0,1.0,0.0,1.0
26,1,2019-05-11 02:00:00,2019-05-11,2,60,-0.8333333333333334,0.5833333333333334,-1.0,0.0,1.0,0.0,1.0
27,1,2019-05-11 03:00:00,2019-05-11,3,60,-0.8333333333333334,0.5833333333333334,-1.0,0.0,1.0,0.0,1.0
28,1,2019-05-11 04:00:00,2019-05-11,4,33,-0.8333333333333334,0.4166666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
29,1,2019-05-11 05:00:00,2019-05-11,5,0,-0.6666666666666666,0.25,-0.8333333333333334,0.0,1.0,0.0,1.0
30,1,2019-05-11 06:00:00,2019-05-11,6,0,-0.5,0.0,-0.6666666666666666,0.0,1.0,0.0,1.0
31,1,2019-05-11 07:00:00,2019-05-11,7,0,-0.3333333333333333,-0.08333333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
32,1,2019-05-11 08:00:00,2019-05-11,8,14,0.0,-0.16666666666666666,-0.16666666666666666,0.0,1.0,0.0,1.0
33,1,2019-05-11 09:00:00,2019-05-11,9,60,0.3333333333333333,-0.25,0.16666666666666666,0.0,1.0,0.0,1.0
34,1,2019-05-11 10:00:00,2019-05-11,10,7,0.3333333333333333,-0.25,0.16666666666666666,0.0,1.0,0.0,1.0
35,1,2019-05-11 11:00:00,2019-05-11,11,60,0.6666666666666666,-0.25,0.6666666666666666,0.0,1.0,0.0,1.0
36,1,2019-05-11 12:00:00,2019-05-11,12,60,0.6666666666666666,-0.16666666666666666,0.5,0.0,1.0,0.0,1.0
37,1,2019-05-11 13:00:00,2019-05-11,13,51,0.5,-0.08333333333333333,0.5,0.0,1.0,0.0,1.0
38,1,2019-05-11 14:00:00,2019-05-11,14,0,0.5,0.0,0.5,0.0,1.0,0.0,1.0
39,1,2019-05-11 15:00:00,2019-05-11,15,0,0.5,0.08333333333333333,0.5,0.0,1.0,0.0,1.0
40,1,2019-05-11 16:00:00,2019-05-11,16,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0
41,1,2019-05-11 17:00:00,2019-05-11,17,0,0.0,1.1666666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
42,1,2019-05-11 18:00:00,2019-05-11,18,0,-0.16666666666666666,1.75,-0.16666666666666666,0.0,1.0,0.0,1.0
43,1,2019-05-11 19:00:00,2019-05-11,19,0,-0.3333333333333333,1.5833333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
44,1,2019-05-11 20:00:00,2019-05-11,20,21,-0.5,1.5,-0.3333333333333333,0.0,1.0,0.0,1.0
45,1,2019-05-11 21:00:00,2019-05-11,21,60,-0.5,1.3333333333333333,-0.5,0.0,1.0,0.0,1.0
46,1,2019-05-11 22:00:00,2019-05-11,22,60,-0.5,1.5833333333333333,-0.5,0.0,1.0,0.0,1.0
47,1,2019-05-11 23:00:00,2019-05-11,23,60,-0.6666666666666666,1.75,-0.5,0.0,1.0,0.0,1.0
48,1,2019-05-12 00:00:00,2019-05-12,0,60,-0.8333333333333334,1.9166666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
49,1,2019-05-12 01:00:00,2019-05-12,1,60,-1.0,2.1666666666666665,-0.8333333333333334,0.0,1.0,0.0,1.0
50,1,2019-05-12 02:00:00,2019-05-12,2,60,-1.0,2.4166666666666665,-0.8333333333333334,0.0,1.0,0.0,1.0
51,1,2019-05-12 03:00:00,2019-05-12,3,60,-1.1666666666666667,2.5833333333333335,-0.8333333333333334,0.0,1.0,0.0,1.0
52,1,2019-05-12 04:00:00,2019-05-12,4,2,-1.0,2.1666666666666665,-0.8333333333333334,0.0,1.0,0.0,1.0
53,1,2019-05-12 05:00:00,2019-05-12,5,7,-1.0,1.75,-0.8333333333333334,0.0,1.0,0.0,1.0
54,1,2019-05-12 06:00:00,2019-05-12,6,0,-0.8333333333333334,1.3333333333333333,-0.5,0.0,1.0,0.0,1.0
55,1,2019-05-12 07:00:00,2019-05-12,7,0,-0.6666666666666666,1.0833333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
56,1,2019-05-12 08:00:00,2019-05-12,8,0,-0.3333333333333333,0.75,-0.16666666666666666,0.0,1.0,0.0,1.0
57,1,2019-05-12 09:00:00,2019-05-12,9,0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
58,1,2019-05-12 10:00:00,2019-05-12,10,0,0.0,0.9166666666666666,0.16666666666666666,0.0,1.0,0.0,1.0
59,1,2019-05-12 11:00:00,2019-05-12,11,0,0.0,1.3333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0
60,1,2019-05-12 12:00:00,2019-05-12,12,0,0.0,1.8333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0
61,1,2019-05-12 13:00:00,2019-05-12,13,0,0.0,1.6666666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
62,1,2019-05-12 14:00:00,2019-05-12,14,0,0.0,1.5,0.16666666666666666,0.0,1.0,0.0,1.0
63,1,2019-05-12 15:00:00,2019-05-12,15,0,0.0,1.4166666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
64,1,2019-05-12 16:00:00,2019-05-12,16,0,0.0,1.25,0.0,0.0,1.0,0.0,1.0
65,1,2019-05-12 17:00:00,2019-05-12,17,0,0.0,1.1666666666666667,-0.16666666666666666,0.0,1.0,0.0,1.0
66,1,2019-05-12 18:00:00,2019-05-12,18,0,-0.16666666666666666,1.0833333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
67,1,2019-05-12 19:00:00,2019-05-12,19,0,-0.3333333333333333,1.0833333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
68,1,2019-05-12 20:00:00,2019-05-12,20,0,-0.6666666666666666,1.0833333333333333,-0.6666666666666666,0.0,1.0,0.0,1.0
69,1,2019-05-12 21:00:00,2019-05-12,21,31,-0.6666666666666666,1.0833333333333333,-0.6666666666666666,0.0,1.0,0.0,1.0
70,1,2019-05-12 22:00:00,2019-05-12,22,60,-0.6666666666666666,1.1666666666666667,-0.6666666666666666,0.0,1.0,0.0,1.0
71,1,2019-05-12 23:00:00,2019-05-12,23,60,-0.6666666666666666,1.1666666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
72,1,2019-05-13 00:00:00,2019-05-13,0,60,-0.8333333333333334,1.25,-0.8333333333333334,0.0,1.0,0.0,1.0
73,1,2019-05-13 01:00:00,2019-05-13,1,60,-0.8333333333333334,1.6666666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
74,1,2019-05-13 02:00:00,2019-05-13,2,60,-1.0,2.0833333333333335,-0.8333333333333334,0.0,1.0,0.0,1.0
75,1,2019-05-13 03:00:00,2019-05-13,3,60,-1.1666666666666667,2.5,-1.0,0.0,1.0,0.0,1.0
76,1,2019-05-13 04:00:00,2019-05-13,4,60,-1.0,1.8333333333333333,-1.0,0.0,1.0,0.0,1.0
77,1,2019-05-13 05:00:00,2019-05-13,5,25,-0.8333333333333334,1.1666666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
78,1,2019-05-13 06:00:00,2019-05-13,6,0,-0.6666666666666666,0.5,-0.6666666666666666,0.0,1.0,0.0,1.0
79,1,2019-05-13 07:00:00,2019-05-13,7,0,-0.5,0.25,-0.3333333333333333,0.0,1.0,0.0,1.0
80,1,2019-05-13 08:00:00,2019-05-13,8,0,-0.16666666666666666,-0.08333333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
81,1,2019-05-13 09:00:00,2019-05-13,9,0,0.16666666666666666,-0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0
82,1,2019-05-13 10:00:00,2019-05-13,10,0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
83,1,2019-05-13 11:00:00,2019-05-13,11,0,0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
84,1,2019-05-13 12:00:00,2019-05-13,12,0,0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
85,1,2019-05-13 13:00:00,2019-05-13,13,0,0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
86,1,2019-05-13 14:00:00,2019-05-13,14,0,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0
87,1,2019-05-13 15:00:00,2019-05-13,15,0,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0
88,1,2019-05-13 16:00:00,2019-05-13,16,0,0.5,-0.25,0.5,0.0,1.0,0.0,1.0
89,1,2019-05-13 17:00:00,2019-05-13,17,0,0.5,-0.25,0.3333333333333333,0.0,1.0,0.0,1.0
90,1,2019-05-13 18:00:00,2019-05-13,18,0,0.3333333333333333,-0.25,0.16666666666666666,0.0,1.0,0.0,1.0
91,1,2019-05-13 19:00:00,2019-05-13,19,0,0.3333333333333333,-0.16666666666666666,0.0,0.0,1.0,0.0,1.0
92,1,2019-05-13 20:00:00,2019-05-13,20,0,0.0,-0.08333333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
93,1,2019-05-13 21:00:00,2019-05-13,21,0,-0.16666666666666666,0.0,-0.3333333333333333,0.0,1.0,0.0,1.0
94,1,2019-05-13 22:00:00,2019-05-13,22,53,-0.16666666666666666,0.25,-0.3333333333333333,0.0,1.0,0.0,1.0
95,1,2019-05-13 23:00:00,2019-05-13,23,60,-0.5,0.5,-0.6666666666666666,0.0,1.0,0.0,1.0
96,1,2019-05-14 00:00:00,2019-05-14,0,60,-0.6666666666666666,0.75,-0.6666666666666666,0.0,1.0,0.0,1.0
97,1,2019-05-14 01:00:00,2019-05-14,1,60,-0.8333333333333334,1.0,-0.6666666666666666,0.0,1.0,0.0,1.0
98,1,2019-05-14 02:00:00,2019-05-14,2,60,-0.8333333333333334,1.1666666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
99,1,2019-05-14 03:00:00,2019-05-14,3,60,-1.0,1.4166666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
100,1,2019-05-14 04:00:00,2019-05-14,4,60,-0.8333333333333334,0.9166666666666666,-0.6666666666666666,0.0,1.0,0.0,1.0
101,1,2019-05-14 05:00:00,2019-05-14,5,30,-0.8333333333333334,0.4166666666666667,-0.6666666666666666,0.0,1.0,0.0,1.0
102,1,2019-05-14 06:00:00,2019-05-14,6,0,-0.6666666666666666,-0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
103,1,2019-05-14 07:00:00,2019-05-14,7,0,-0.3333333333333333,-0.16666666666666666,-0.3333333333333333,0.0,1.0,0.0,1.0
104,1,2019-05-14 08:00:00,2019-05-14,8,0,0.0,-0.25,-0.16666666666666666,0.0,1.0,0.0,1.0
105,1,2019-05-14 09:00:00,2019-05-14,9,0,0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,0.0,1.0
106,1,2019-05-14 10:00:00,2019-05-14,10,0,0.5,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
107,1,2019-05-14 11:00:00,2019-05-14,11,0,0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
108,1,2019-05-14 12:00:00,2019-05-14,12,0,0.6666666666666666,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
109,1,2019-05-14 13:00:00,2019-05-14,13,0,0.5,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
110,1,2019-05-14 14:00:00,2019-05-14,14,0,0.5,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
111,1,2019-05-14 15:00:00,2019-05-14,15,0,0.5,-0.3333333333333333,0.5,0.0,1.0,0.0,1.0
112,1,2019-05-14 16:00:00,2019-05-14,16,0,0.5,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
113,1,2019-05-14 17:00:00,2019-05-14,17,0,0.3333333333333333,-0.25,0.16666666666666666,0.0,1.0,0.0,1.0
114,1,2019-05-14 18:00:00,2019-05-14,18,0,0.3333333333333333,-0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,1.0
115,1,2019-05-14 19:00:00,2019-05-14,19,0,0.16666666666666666,-0.08333333333333333,0.0,0.0,1.0,0.0,1.0
116,1,2019-05-14 20:00:00,2019-05-14,20,0,-0.16666666666666666,0.0,-0.5,0.0,1.0,0.0,1.0
117,1,2019-05-14 21:00:00,2019-05-14,21,39,-0.3333333333333333,0.16666666666666666,-0.6666666666666666,0.0,1.0,0.0,1.0
118,1,2019-05-14 22:00:00,2019-05-14,22,60,-0.5,0.3333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
119,1,2019-05-14 23:00:00,2019-05-14,23,60,-0.6666666666666666,0.5,-0.8333333333333334,0.0,1.0,0.0,1.0
120,1,2019-05-15 00:00:00,2019-05-15,0,60,-0.8333333333333334,0.6666666666666666,-1.0,0.0,1.0,0.0,1.0
121,1,2019-05-15 01:00:00,2019-05-15,1,60,-0.8333333333333334,0.9166666666666666,-1.0,0.0,1.0,0.0,1.0
122,1,2019-05-15 02:00:00,2019-05-15,2,60,-1.0,1.1666666666666667,-1.0,0.0,1.0,0.0,1.0
123,1,2019-05-15 03:00:00,2019-05-15,3,60,-1.0,1.4166666666666667,-1.0,0.0,1.0,0.0,1.0
124,1,2019-05-15 04:00:00,2019-05-15,4,60,-1.0,1.0,-1.0,0.0,1.0,0.0,1.0
125,1,2019-05-15 05:00:00,2019-05-15,5,13,-0.8333333333333334,0.6666666666666666,-0.8333333333333334,0.0,1.0,0.0,1.0
126,1,2019-05-15 06:00:00,2019-05-15,6,0,-0.8333333333333334,0.25,-0.6666666666666666,0.0,1.0,0.0,1.0
127,1,2019-05-15 07:00:00,2019-05-15,7,0,-0.3333333333333333,0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
128,1,2019-05-15 08:00:00,2019-05-15,8,0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,1.0,0.0,1.0
129,1,2019-05-15 09:00:00,2019-05-15,9,0,0.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0
130,1,2019-05-15 10:00:00,2019-05-15,10,0,0.5,-0.5,0.3333333333333333,0.0,1.0,0.0,1.0
131,1,2019-05-15 11:00:00,2019-05-15,11,0,0.6666666666666666,-0.5833333333333334,0.5,0.0,1.0,0.0,1.0
132,1,2019-05-15 12:00:00,2019-05-15,12,0,0.8333333333333334,-0.75,1.0,0.0,1.0,0.0,1.0
133,1,2019-05-15 13:00:00,2019-05-15,13,0,0.8333333333333334,-0.75,0.8333333333333334,0.0,1.0,0.0,1.0
134,1,2019-05-15 14:00:00,2019-05-15,14,0,0.8333333333333334,-0.75,0.8333333333333334,0.0,1.0,0.0,1.0
135,1,2019-05-15 15:00:00,2019-05-15,15,0,0.8333333333333334,-0.75,0.8333333333333334,0.0,1.0,0.0,1.0
136,1,2019-05-15 16:00:00,2019-05-15,16,0,0.8333333333333334,-0.6666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0
137,1,2019-05-15 17:00:00,2019-05-15,17,0,0.8333333333333334,-0.5833333333333334,0.8333333333333334,0.0,1.0,0.0,1.0
138,1,2019-05-15 18:00:00,2019-05-15,18,0,0.5,-0.5,0.5,0.0,1.0,0.0,1.0
139,1,2019-05-15 19:00:00,2019-05-15,19,0,0.3333333333333333,-0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,1.0
140,1,2019-05-15 20:00:00,2019-05-15,20,0,0.0,-0.08333333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
141,1,2019-05-15 21:00:00,2019-05-15,21,0,-0.16666666666666666,0.08333333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
142,1,2019-05-15 22:00:00,2019-05-15,22,56,-0.3333333333333333,0.4166666666666667,-0.5,0.0,1.0,0.0,1.0
143,1,2019-05-15 23:00:00,2019-05-15,23,60,-0.6666666666666666,0.8333333333333334,-0.6666666666666666,0.0,1.0,0.0,1.0
144,1,2019-05-16 00:00:00,2019-05-16,0,60,-0.8333333333333334,1.1666666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
145,1,2019-05-16 01:00:00,2019-05-16,1,60,-0.8333333333333334,1.3333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
146,1,2019-05-16 02:00:00,2019-05-16,2,60,-0.8333333333333334,1.4166666666666667,-0.8333333333333334,0.0,1.0,0.0,1.0
147,1,2019-05-16 03:00:00,2019-05-16,3,60,-1.0,1.5,-0.8333333333333334,0.0,1.0,0.0,1.0
148,1,2019-05-16 04:00:00,2019-05-16,4,60,-0.8333333333333334,1.0,-0.8333333333333334,0.0,1.0,0.0,1.0
149,1,2019-05-16 05:00:00,2019-05-16,5,33,-0.8333333333333334,0.5833333333333334,-0.8333333333333334,0.0,1.0,0.0,1.0
150,1,2019-05-16 06:00:00,2019-05-16,6,0,-0.6666666666666666,0.08333333333333333,-0.6666666666666666,0.0,1.0,0.0,1.0
151,1,2019-05-16 07:00:00,2019-05-16,7,0,-0.5,-0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
152,1,2019-05-16 08:00:00,2019-05-16,8,0,0.0,-0.25,-0.3333333333333333,0.0,1.0,0.0,1.0
153,1,2019-05-16 09:00:00,2019-05-16,9,0,0.16666666666666666,-0.4166666666666667,0.0,0.0,1.0,0.0,1.0
154,1,2019-05-16 10:00:00,2019-05-16,10,0,0.3333333333333333,-0.4166666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
155,1,2019-05-16 11:00:00,2019-05-16,11,0,0.5,-0.4166666666666667,0.3333333333333333,0.0,1.0,0.0,1.0
156,1,2019-05-16 12:00:00,2019-05-16,12,0,0.6666666666666666,-0.4166666666666667,0.6666666666666666,0.0,1.0,0.0,1.0
157,1,2019-05-16 13:00:00,2019-05-16,13,0,0.6666666666666666,-0.4166666666666667,0.6666666666666666,0.0,1.0,0.0,1.0
158,1,2019-05-16 14:00:00,2019-05-16,14,0,0.6666666666666666,-0.4166666666666667,0.6666666666666666,0.0,1.0,0.0,1.0
159,1,2019-05-16 15:00:00,2019-05-16,15,0,0.6666666666666666,-0.5,0.6666666666666666,0.0,1.0,0.0,1.0
160,1,2019-05-16 16:00:00,2019-05-16,16,0,0.5,-0.4166666666666667,0.5,0.0,1.0,0.0,1.0
161,1,2019-05-16 17:00:00,2019-05-16,17,0,0.5,-0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0
162,1,2019-05-16 18:00:00,2019-05-16,18,0,0.3333333333333333,-0.25,0.3333333333333333,0.0,1.0,0.0,1.0
163,1,2019-05-16 19:00:00,2019-05-16,19,0,0.16666666666666666,-0.25,0.0,0.0,1.0,0.0,1.0
164,1,2019-05-16 20:00:00,2019-05-16,20,0,0.0,-0.16666666666666666,-0.16666666666666666,0.0,1.0,0.0,1.0
165,1,2019-05-16 21:00:00,2019-05-16,21,14,-0.3333333333333333,-0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
166,1,2019-05-16 22:00:00,2019-05-16,22,60,-0.3333333333333333,0.0,-0.5,0.0,1.0,0.0,1.0
167,1,2019-05-16 23:00:00,2019-05-16,23,60,-0.5,0.16666666666666666,-0.6666666666666666,0.0,1.0,0.0,1.0
168,1,2019-05-17 00:00:00,2019-05-17,0,60,-0.6666666666666666,0.3333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
169,1,2019-05-17 01:00:00,2019-05-17,1,60,-0.8333333333333334,0.6666666666666666,-0.8333333333333334,0.0,1.0,0.0,1.0
170,1,2019-05-17 02:00:00,2019-05-17,2,60,-0.8333333333333334,1.0833333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
171,1,2019-05-17 03:00:00,2019-05-17,3,60,-1.0,1.5,-0.8333333333333334,0.0,1.0,0.0,1.0
172,1,2019-05-17 04:00:00,2019-05-17,4,60,-1.0,1.0,-0.8333333333333334,0.0,1.0,0.0,1.0
173,1,2019-05-17 05:00:00,2019-05-17,5,13,-1.0,0.5,-0.8333333333333334,0.0,1.0,0.0,1.0
174,1,2019-05-17 06:00:00,2019-05-17,6,0,-0.8333333333333334,0.08333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
175,1,2019-05-17 07:00:00,2019-05-17,7,0,-0.3333333333333333,-0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
176,1,2019-05-17 08:00:00,2019-05-17,8,0,0.0,-0.25,-0.3333333333333333,0.0,1.0,0.0,1.0
177,1,2019-05-17 09:00:00,2019-05-17,9,0,0.16666666666666666,-0.4166666666666667,0.0,0.0,1.0,0.0,1.0
178,1,2019-05-17 10:00:00,2019-05-17,10,0,0.3333333333333333,-0.4166666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
179,1,2019-05-17 11:00:00,2019-05-17,11,0,0.5,-0.5,0.5,0.0,1.0,0.0,1.0
180,1,2019-05-17 12:00:00,2019-05-17,12,0,0.8333333333333334,-0.5,0.8333333333333334,0.0,1.0,0.0,1.0
181,1,2019-05-17 13:00:00,2019-05-17,13,0,0.6666666666666666,-0.5833333333333334,0.6666666666666666,0.0,1.0,0.0,1.0
182,1,2019-05-17 14:00:00,2019-05-17,14,0,0.6666666666666666,-0.5833333333333334,0.6666666666666666,0.0,1.0,0.0,1.0
183,1,2019-05-17 15:00:00,2019-05-17,15,0,0.6666666666666666,-0.5833333333333334,0.6666666666666666,0.0,1.0,0.0,1.0
184,1,2019-05-17 16:00:00,2019-05-17,16,0,0.6666666666666666,-0.5833333333333334,0.6666666666666666,0.0,1.0,0.0,1.0
185,1,2019-05-17 17:00:00,2019-05-17,17,0,0.6666666666666666,-0.5,0.5,0.0,1.0,0.0,1.0
186,1,2019-05-17 18:00:00,2019-05-17,18,0,0.6666666666666666,-0.4166666666666667,0.5,0.0,1.0,0.0,1.0
187,1,2019-05-17 19:00:00,2019-05-17,19,0,0.16666666666666666,-0.25,0.0,0.0,1.0,0.0,1.0
188,1,2019-05-17 20:00:00,2019-05-17,20,0,-0.16666666666666666,-0.08333333333333333,-0.3333333333333333,0.0,1.0,0.0,1.0
189,1,2019-05-17 21:00:00,2019-05-17,21,22,-0.3333333333333333,0.08333333333333333,-0.5,0.0,1.0,0.0,1.0
190,1,2019-05-17 22:00:00,2019-05-17,22,52,-0.5,0.4166666666666667,-0.6666666666666666,0.0,1.0,0.0,1.0
191,1,2019-05-17 23:00:00,2019-05-17,23,17,-0.6666666666666666,0.75,-0.8333333333333334,0.0,1.0,0.0,1.0
192,1,2019-05-18 00:00:00,2019-05-18,0,60,-0.8333333333333334,1.0833333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
193,1,2019-05-18 01:00:00,2019-05-18,1,60,-0.8333333333333334,1.0833333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
194,1,2019-05-18 02:00:00,2019-05-18,2,60,-1.0,1.1666666666666667,-1.0,0.0,1.0,0.0,1.0
195,1,2019-05-18 03:00:00,2019-05-18,3,60,-1.0,1.1666666666666667,-1.0,0.0,1.0,0.0,1.0
196,1,2019-05-18 04:00:00,2019-05-18,4,60,-0.8333333333333334,0.75,-1.0,0.0,1.0,0.0,1.0
197,1,2019-05-18 05:00:00,2019-05-18,5,43,-0.8333333333333334,0.3333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
198,1,2019-05-18 06:00:00,2019-05-18,6,0,-0.6666666666666666,-0.08333333333333333,-0.8333333333333334,0.0,1.0,0.0,1.0
199,1,2019-05-18 07:00:00,2019-05-18,7,0,-0.3333333333333333,-0.16666666666666666,-0.5,0.0,1.0,0.0,1.0
200,1,2019-05-18 08:00:00,2019-05-18,8,0,0.0,-0.3333333333333333,-0.16666666666666666,0.0,1.0,0.0,1.0
201,1,2019-05-18 09:00:00,2019-05-18,9,0,0.3333333333333333,-0.4166666666666667,0.16666666666666666,0.0,1.0,0.0,1.0
202,1,2019-05-18 10:00:00,2019-05-18,10,0,0.5,-0.5,0.3333333333333333,0.0,1.0,0.0,1.0
203,1,2019-05-18 11:00:00,2019-05-18,11,0,0.5,-0.5,0.5,0.0,1.0,0.0,1.0
204,1,2019-05-18 12:00:00,2019-05-18,12,0,0.8333333333333334,-0.5833333333333334,0.8333333333333334,0.0,1.0,0.0,1.0
